rank,search_mode,x,y,z,p_abs,local_p_ratio,local_p_ref,local_p_sample_count,U,grad_norm,well_depth,lambda_min_conf
115,full_grid,-0.016336634,-0.013366337,0.002212376,3.439393984e+03,1.289988847e-01,2.666219937e+04,3538,-5.242092102e-07,6.678062675e-05,1.423274658e-09,8.672232698e-02
116,full_grid,-0.016336634,0.013366337,0.002212376,3.439393984e+03,1.289988847e-01,2.666219937e+04,3538,-5.242092102e-07,6.678062675e-05,1.423274658e-09,8.672232698e-02
117,full_grid,-0.016336634,0.021287129,0.006035149,4.266451723e+03,1.798227195e-01,2.372587699e+04,6348,-7.499764136e-07,2.858150694e-05,2.356300124e-08,9.087025509e-02
118,full_grid,-0.015346535,-0.043564356,0.016441584,9.947987210e+01,2.960606734e-02,3.360117740e+03,6353,-1.756108720e-08,3.512597025e-07,-7.076753875e-10,1.428907194e-04
119,full_grid,-0.015346535,-0.003960396,0.004973267,4.902997560e+03,1.991308739e-01,2.462198585e+04,6019,-9.768639483e-07,1.252266468e-04,4.473881687e-08,1.821524365e-01
120,full_grid,-0.015346535,0.003960396,0.004973267,4.902997560e+03,1.991308739e-01,2.462198585e+04,6019,-9.768639483e-07,1.252266468e-04,4.473881687e-08,1.821524365e-01
121,full_grid,-0.015346535,0.043564356,0.016441584,9.947987210e+01,2.960606734e-02,3.360117740e+03,6353,-1.756108720e-08,3.512597025e-07,-7.076753875e-10,1.428907194e-04
122,full_grid,-0.014851485,-0.010891089,0.006884653,1.023578731e+04,3.891863093e-01,2.630048146e+04,6353,-8.192896967e-07,5.456640107e-05,-4.112849599e-08,1.017510510e-02
123,full_grid,-0.014851485,-0.003465347,0.009857921,8.508815736e+03,3.571706831e-01,2.382282796e+04,6353,-1.024265066e-06,3.830639470e-05,3.080686096e-09,1.458324319e-02
124,full_grid,-0.014851485,0.003465347,0.009857921,8.508815736e+03,3.571706831e-01,2.382282796e+04,6353,-1.024265066e-06,3.830639470e-05,3.080686096e-09,1.458324319e-02
125,full_grid,-0.014851485,0.010891089,0.006884653,1.023578731e+04,3.891863093e-01,2.630048146e+04,6353,-8.192896967e-07,5.456640107e-05,-4.112849599e-08,1.017510510e-02
126,full_grid,-0.014356436,-0.000495050,0.023874752,1.210040933e+03,7.660066407e-02,1.579674207e+04,6353,-6.785586045e-07,3.452492073e-05,0.000000000e+00,1.009613611e-02
127,full_grid,-0.014356436,0.000495050,0.023874752,1.210040933e+03,7.660066407e-02,1.579674207e+04,6353,-6.785586045e-07,3.452492073e-05,0.000000000e+00,1.009613611e-02
128,full_grid,-0.013861386,-0.045544554,0.042139109,3.809449819e+02,5.281029036e-02,7.213461227e+03,5898,-9.375134299e-08,2.221400992e-06,4.166649477e-11,6.522564680e-04
129,full_grid,-0.013861386,0.000000000,0.009645545,8.226091254e+03,3.580965273e-01,2.297171468e+04,6353,-1.061218997e-06,1.065739582e-04,-3.598937628e-09,1.744182884e-02
130,full_grid,-0.013861386,0.000000000,0.014317822,4.394892688e+03,2.093814795e-01,2.098988267e+04,6353,-9.660716085e-07,9.293653012e-05,6.578275158e-09,1.342099698e-02
131,full_grid,-0.013861386,0.000000000,0.018990099,1.215933100e+03,7.203800309e-02,1.687905061e+04,6353,-7.784294490e-07,5.604086953e-05,7.550838220e-09,1.540522014e-02
132,full_grid,-0.013861386,0.045544554,0.042139109,3.809449819e+02,5.281029036e-02,7.213461227e+03,5898,-9.375134299e-08,2.221400992e-06,4.166649477e-11,6.522564680e-04
133,full_grid,-0.013366337,-0.044554455,0.036404950,8.978233387e+02,1.316902801e-01,6.817688734e+03,6353,-7.783389904e-08,3.226421626e-06,1.987119682e-10,1.029533373e-03
134,full_grid,-0.013366337,-0.041089109,0.031307921,1.545930031e+03,2.777788407e-01,5.565326814e+03,6353,-5.257195156e-08,1.311644184e-06,-2.591125778e-10,3.961985694e-04
135,full_grid,-0.013366337,-0.018316832,0.010070297,5.358578684e+03,2.313675061e-01,2.316046352e+04,6353,-5.464096786e-07,2.239129696e-05,4.944685011e-10,3.325100156e-02
136,full_grid,-0.013366337,-0.016336634,0.002212376,3.439393984e+03,1.289988847e-01,2.666219937e+04,3538,-5.242092102e-07,6.678062675e-05,1.423274658e-09,8.672232698e-02
137,full_grid,-0.013366337,-0.013366337,0.042351485,2.317006304e+02,5.787876125e-02,4.003206451e+03,5761,-4.047480849e-08,8.779499771e-07,2.039338945e-09,3.254556234e-03
138,full_grid,-0.013366337,-0.012871287,0.037042079,5.056678378e+02,1.292002423e-01,3.913830412e+03,6353,-3.900322796e-08,2.725432537e-06,4.265029248e-10,1.170936784e-03
139,full_grid,-0.013366337,-0.002475248,0.018990099,1.310889035e+03,7.821117784e-02,1.676089111e+04,6353,-7.667632107e-07,2.534440871e-05,-2.990389397e-10,6.109480513e-03
140,full_grid,-0.013366337,0.002475248,0.018990099,1.310889035e+03,7.821117784e-02,1.676089111e+04,6353,-7.667632107e-07,2.534440871e-05,-2.990389397e-10,6.109480513e-03
141,full_grid,-0.013366337,0.013366337,0.042351485,2.317006304e+02,5.787876125e-02,4.003206451e+03,5761,-4.047480849e-08,8.779499771e-07,2.039338945e-09,3.254556234e-03
142,full_grid,-0.013366337,0.016336634,0.002212376,3.439393984e+03,1.289988847e-01,2.666219937e+04,3538,-5.242092102e-07,6.678062675e-05,1.423274658e-09,8.672232698e-02
143,full_grid,-0.013366337,0.018316832,0.010070297,5.358578684e+03,2.313675061e-01,2.316046352e+04,6353,-5.464096786e-07,2.239129696e-05,4.944685011e-10,3.325100156e-02
144,full_grid,-0.013366337,0.041089109,0.031307921,1.545930031e+03,2.777788407e-01,5.565326814e+03,6353,-5.257195156e-08,1.311644184e-06,-2.591125778e-10,3.961985694e-04
145,full_grid,-0.013366337,0.044554455,0.036404950,8.978233387e+02,1.316902801e-01,6.817688734e+03,6353,-7.783389904e-08,3.226421626e-06,1.987119682e-10,1.029533373e-03
146,full_grid,-0.012871287,-0.044059406,0.030670792,1.350965116e+03,2.348544304e-01,5.752350995e+03,6353,-5.345470763e-08,2.962661933e-06,2.036967462e-10,9.402529477e-04
147,full_grid,-0.012871287,-0.016831683,0.004336139,4.071263133e+03,1.583792783e-01,2.570578157e+04,5616,-8.367539070e-07,2.025115811e-04,2.573872760e-08,1.985125139e-01
148,full_grid,-0.012871287,-0.001485149,0.014105446,3.608301287e+03,1.719593224e-01,2.098345840e+04,6353,-9.592824020e-07,5.613565120e-05,-4.486710597e-09,1.442793189e-02
149,full_grid,-0.012871287,0.001485149,0.014105446,3.608301287e+03,1.719593224e-01,2.098345840e+04,6353,-9.592824020e-07,5.613565120e-05,-4.486710597e-09,1.442793189e-02
150,full_grid,-0.012871287,0.013366337,0.037042079,5.056678378e+02,1.292002423e-01,3.913830412e+03,6353,-3.900322796e-08,2.725432537e-06,4.265029248e-10,1.170936784e-03
151,full_grid,-0.012871287,0.016831683,0.004336139,4.071263133e+03,1.583792783e-01,2.570578157e+04,5616,-8.367539070e-07,2.025115811e-04,2.573872760e-08,1.985125139e-01
152,full_grid,-0.012871287,0.044059406,0.030670792,1.350965116e+03,2.348544304e-01,5.752350995e+03,6353,-5.345470763e-08,2.962661933e-06,2.036967462e-10,9.402529477e-04
153,full_grid,-0.012376238,-0.009405941,0.005822772,9.009268952e+03,3.122266454e-01,2.885490103e+04,6323,-1.088032565e-06,1.345898772e-04,4.299964482e-08,1.480688919e-01
154,full_grid,-0.012376238,0.000000000,0.037466832,1.873542820e+03,1.135959706e-01,1.649303941e+04,6353,-7.244534454e-07,8.030963321e-05,2.735126190e-08,5.580204453e-02
155,full_grid,-0.012376238,0.000000000,0.042351485,1.110928493e+03,6.627810635e-02,1.676162091e+04,5761,-7.303860105e-07,1.082323618e-04,2.696603207e-08,5.501609863e-02
156,full_grid,-0.012376238,0.009405941,0.005822772,9.009268952e+03,3.122266454e-01,2.885490103e+04,6323,-1.088032565e-06,1.345898772e-04,4.299964482e-08,1.480688919e-01
157,full_grid,-0.011386139,-0.006930693,0.004760891,3.294939926e+03,1.267778733e-01,2.598986590e+04,5898,-9.507563711e-07,6.239013328e-05,2.235958127e-09,6.426845427e-02
158,full_grid,-0.011386139,-0.002970297,0.009008416,7.091276957e+03,2.900733359e-01,2.444649708e+04,6353,-1.159210278e-06,2.630545145e-05,4.925420547e-08,1.163501967e-01
159,full_grid,-0.011386139,0.000000000,0.032157426,4.235777863e+03,2.371984612e-01,1.785752674e+04,6353,-7.370852263e-07,9.462873849e-05,2.468690690e-08,5.036622747e-02
160,full_grid,-0.011386139,0.002970297,0.009008416,7.091276957e+03,2.900733359e-01,2.444649708e+04,6353,-1.159210278e-06,2.630545145e-05,4.925420547e-08,1.163501967e-01
161,full_grid,-0.011386139,0.006930693,0.004760891,3.294939926e+03,1.267778733e-01,2.598986590e+04,5898,-9.507563711e-07,6.239013328e-05,2.235958127e-09,6.426845427e-02
162,full_grid,-0.011386139,0.010891089,0.010919802,6.091826086e+03,2.704221525e-01,2.252709709e+04,6353,-7.421771358e-07,5.315403301e-05,4.996307814e-09,8.510234456e-03
163,full_grid,-0.010891089,-0.028712871,0.042563861,2.907972103e+02,8.469582267e-02,3.433430376e+03,5616,-2.803731652e-08,9.506944173e-07,4.134100794e-11,1.226790143e-03
164,full_grid,-0.010891089,-0.014851485,0.006884653,1.023578731e+04,3.891863093e-01,2.630048146e+04,6353,-8.192896967e-07,5.456640107e-05,-4.112849599e-08,1.017510510e-02
165,full_grid,-0.010891089,-0.011386139,0.010919802,6.091826086e+03,2.704221525e-01,2.252709709e+04,6353,-7.421771358e-07,5.315403301e-05,4.996307814e-09,8.510234456e-03
166,full_grid,-0.010891089,0.000000000,0.004548515,1.375474002e+04,4.891376942e-01,2.812038448e+04,5761,-2.144153516e-06,1.677863024e-04,2.011703051e-07,4.413502480e-01
167,full_grid,-0.010891089,0.014851485,0.006884653,1.023578731e+04,3.891863093e-01,2.630048146e+04,6353,-8.192896967e-07,5.456640107e-05,-4.112849599e-08,1.017510510e-02
168,full_grid,-0.010891089,0.028712871,0.042563861,2.907972103e+02,8.469582267e-02,3.433430376e+03,5616,-2.803731652e-08,9.506944173e-07,4.134100795e-11,1.226790143e-03
169,full_grid,-0.010396040,-0.021782178,0.009645545,9.134858464e+03,3.873648008e-01,2.358205610e+04,6353,-7.339464575e-07,4.163574526e-05,3.145735296e-08,7.809826089e-02
170,full_grid,-0.010396040,0.021782178,0.009645545,9.134858464e+03,3.873648008e-01,2.358205610e+04,6353,-7.339464575e-07,4.163574526e-05,3.145735296e-08,7.809826089e-02
171,full_grid,-0.009900990,-0.020792079,0.004760891,1.242952880e+04,4.765966298e-01,2.607976647e+04,5898,-1.284904386e-06,1.275312493e-04,3.608149890e-08,1.940681992e-01
172,full_grid,-0.009900990,0.020792079,0.004760891,1.242952880e+04,4.765966298e-01,2.607976647e+04,5898,-1.284904386e-06,1.275312493e-04,3.608149890e-08,1.940681992e-01
173,full_grid,-0.009405941,-0.012376238,0.005822772,9.009268952e+03,3.122266454e-01,2.885490103e+04,6323,-1.088032565e-06,1.345898772e-04,4.299964482e-08,1.480688919e-01
174,full_grid,-0.009405941,0.012376238,0.005822772,9.009268952e+03,3.122266454e-01,2.885490103e+04,6323,-1.088032565e-06,1.345898772e-04,4.299964482e-08,1.480688919e-01
175,full_grid,-0.006930693,-0.011386139,0.004760891,3.294939926e+03,1.267778733e-01,2.598986590e+04,5898,-9.507563711e-07,6.239013328e-05,2.235958127e-09,6.426845427e-02
176,full_grid,-0.006930693,0.011386139,0.004760891,3.294939926e+03,1.267778733e-01,2.598986590e+04,5898,-9.507563711e-07,6.239013328e-05,2.235958127e-09,6.426845427e-02
177,full_grid,-0.004455446,-0.028217822,0.014954950,8.476374535e+03,4.853055619e-01,1.746605685e+04,6353,-3.742665390e-07,3.027433730e-05,4.897391418e-09,1.495151873e-02
178,full_grid,-0.004455446,0.028217822,0.014954950,8.476374535e+03,4.853055619e-01,1.746605685e+04,6353,-3.742665390e-07,3.027433730e-05,4.897391418e-09,1.495151873e-02
179,full_grid,-0.003960396,-0.015346535,0.004973267,4.902997560e+03,1.991308739e-01,2.462198585e+04,6019,-9.768639483e-07,1.252266468e-04,4.473881687e-08,1.821524365e-01
180,full_grid,-0.003960396,0.015346535,0.004973267,4.902997560e+03,1.991308739e-01,2.462198585e+04,6019,-9.768639483e-07,1.252266468e-04,4.473881687e-08,1.821524365e-01
181,full_grid,-0.003465347,-0.014851485,0.009857921,8.508815736e+03,3.571706831e-01,2.382282796e+04,6353,-1.024265066e-06,3.830639470e-05,3.080686096e-09,1.458324319e-02
182,full_grid,-0.003465347,-0.003465347,0.015592079,6.638161941e+03,2.308960265e-01,2.874957201e+04,6353,-2.031260983e-06,5.411546542e-05,1.495766667e-08,5.197976096e-02
183,full_grid,-0.003465347,0.003465347,0.015592079,6.638161941e+03,2.308960265e-01,2.874957201e+04,6353,-2.031260983e-06,5.411546542e-05,1.495766667e-08,5.197976096e-02
184,full_grid,-0.003465347,0.014851485,0.009857921,8.508815736e+03,3.571706831e-01,2.382282796e+04,6353,-1.024265066e-06,3.830639470e-05,3.080686096e-09,1.458324319e-02
185,full_grid,-0.002970297,-0.011386139,0.009008416,7.091276957e+03,2.900733359e-01,2.444649708e+04,6353,-1.159210278e-06,2.630545145e-05,4.925420547e-08,1.163501967e-01
186,full_grid,-0.002970297,-0.002970297,0.006884653,2.186581083e+03,8.018096991e-02,2.727057413e+04,6353,-2.224817398e-06,6.338437761e-05,5.996373937e-08,1.513167917e-01
187,full_grid,-0.002970297,-0.002970297,0.020051980,7.250887580e+03,2.099695437e-01,3.453304442e+04,6353,-2.921438796e-06,3.319334056e-04,2.068927805e-08,3.751128148e-02
188,full_grid,-0.002970297,0.002970297,0.006884653,2.186581083e+03,8.018096991e-02,2.727057413e+04,6353,-2.224817398e-06,6.338437761e-05,5.996373937e-08,1.513167917e-01
189,full_grid,-0.002970297,0.002970297,0.020051980,7.250887580e+03,2.099695437e-01,3.453304442e+04,6353,-2.921438796e-06,3.319334056e-04,2.068927805e-08,3.751128148e-02
190,full_grid,-0.002970297,0.011386139,0.009008416,7.091276957e+03,2.900733359e-01,2.444649708e+04,6353,-1.159210278e-06,2.630545145e-05,4.925420547e-08,1.163501967e-01
191,full_grid,-0.002475248,-0.021287129,0.007946535,6.688953795e+03,2.915177685e-01,2.294526961e+04,6353,-1.075809501e-06,9.173504243e-05,2.865435038e-08,7.288680709e-02
192,full_grid,-0.002475248,-0.020297030,0.012831188,7.788788919e+03,3.459888612e-01,2.251167535e+04,6353,-9.832002148e-07,1.030932401e-04,5.906006231e-09,4.451575715e-02
193,full_grid,-0.002475248,-0.013366337,0.018990099,1.310889035e+03,7.821117784e-02,1.676089111e+04,6353,-7.667632107e-07,2.534440871e-05,-2.990389397e-10,6.109480513e-03
194,full_grid,-0.002475248,0.013366337,0.018990099,1.310889035e+03,7.821117784e-02,1.676089111e+04,6353,-7.667632107e-07,2.534440871e-05,-2.990389397e-10,6.109480513e-03
195,full_grid,-0.002475248,0.020297030,0.012831188,7.788788919e+03,3.459888612e-01,2.251167535e+04,6353,-9.832002148e-07,1.030932401e-04,5.906006231e-09,4.451575715e-02
196,full_grid,-0.002475248,0.021287129,0.007946535,6.688953795e+03,2.915177685e-01,2.294526961e+04,6353,-1.075809501e-06,9.173504243e-05,2.865435038e-08,7.288680709e-02
197,full_grid,-0.001980198,-0.029702970,0.005822772,6.925640683e+03,5.782066578e-01,1.197779477e+04,6323,-1.442141697e-07,9.102097308e-06,6.640326634e-09,1.484597890e-02
198,full_grid,-0.001980198,0.029702970,0.005822772,6.925640683e+03,5.782066578e-01,1.197779477e+04,6323,-1.442141697e-07,9.102097308e-06,6.640326634e-09,1.484597890e-02
199,full_grid,-0.001485149,-0.012871287,0.014105446,3.608301287e+03,1.719593224e-01,2.098345840e+04,6353,-9.592824020e-07,5.613565120e-05,-4.486710597e-09,1.442793189e-02
200,full_grid,-0.001485149,0.012871287,0.014105446,3.608301287e+03,1.719593224e-01,2.098345840e+04,6353,-9.592824020e-07,5.613565120e-05,-4.486710597e-09,1.442793189e-02
201,full_grid,-0.000495050,-0.014356436,0.023874752,1.210040933e+03,7.660066407e-02,1.579674207e+04,6353,-6.785586045e-07,3.452492073e-05,0.000000000e+00,1.009613611e-02
202,full_grid,-0.000495050,0.014356436,0.023874752,1.210040933e+03,7.660066407e-02,1.579674207e+04,6353,-6.785586045e-07,3.452492073e-05,5.293955920e-22,1.009613611e-02
203,full_grid,0.000000000,-0.049009901,0.015804455,2.584236399e+03,2.108413653e-01,1.225678081e+04,4513,-1.934114411e-07,2.266663640e-06,1.766012325e-09,3.603018346e-03
204,full_grid,0.000000000,-0.039108911,0.013893069,1.900844479e+03,1.526053853e-01,1.245594626e+04,6353,-2.018741065e-07,6.601150045e-06,3.742409488e-09,7.821428201e-03
205,full_grid,0.000000000,-0.039108911,0.037466832,5.873848376e+03,1.995196842e-01,2.943994422e+04,6353,-1.865847772e-06,1.132427614e-04,1.862346619e-08,3.557576965e-02
206,full_grid,0.000000000,-0.039108911,0.042563861,2.645623172e+03,8.776267283e-02,3.014519825e+04,5616,-2.055110694e-06,2.281122606e-04,1.367549215e-08,3.441932012e-02
207,full_grid,0.000000000,-0.038613861,0.032369802,9.348909985e+03,3.402135582e-01,2.747953384e+04,6353,-1.427274058e-06,3.239055568e-05,1.850120271e-08,2.798340822e-02
208,full_grid,0.000000000,-0.034158416,0.003061881,4.560870852e+03,3.795543647e-01,1.201638363e+04,4458,-1.288887096e-07,1.780369904e-06,1.398807997e-09,2.853848076e-03
209,full_grid,0.000000000,-0.034158416,0.009645545,3.039254181e+03,2.379401240e-01,1.277318903e+04,6353,-2.798621817e-07,3.543006004e-05,8.619896811e-09,1.863439732e-02
210,full_grid,0.000000000,-0.030693069,0.028971782,1.254501414e+04,5.134831917e-01,2.443120698e+04,6353,-1.217270892e-06,8.148773763e-05,1.476345050e-08,4.519008625e-02
211,full_grid,0.000000000,-0.030198020,0.024087129,1.193964683e+04,4.941102924e-01,2.416393062e+04,6353,-1.154284037e-06,5.103561018e-05,1.805021931e-08,3.682605744e-02
212,full_grid,0.000000000,-0.028712871,0.019414851,1.133272996e+04,5.109124545e-01,2.218135389e+04,6353,-7.898213847e-07,2.232689787e-05,8.096685018e-09,1.741678429e-02
213,full_grid,0.000000000,-0.027722772,0.014742574,9.045580502e+03,5.046664653e-01,1.792387869e+04,6353,-3.836833600e-07,1.756698185e-05,4.389283554e-09,8.955016306e-03
214,full_grid,0.000000000,-0.022772277,0.042563861,6.700977802e+02,5.982924560e-02,1.120017098e+04,5616,-3.747943799e-07,3.208731421e-05,1.367699356e-08,3.132271733e-02
215,full_grid,0.000000000,-0.021782178,0.021963366,4.972929647e+03,3.245993554e-01,1.532020802e+04,6353,-3.753116738e-07,1.538430463e-05,7.355843533e-09,1.500739198e-02
216,full_grid,0.000000000,-0.021782178,0.026423267,2.734503499e+03,2.175029580e-01,1.257225890e+04,6353,-1.740626412e-07,1.565831458e-05,6.756666764e-09,1.378495153e-02
217,full_grid,0.000000000,-0.021287129,0.017291089,7.825737187e+03,3.894682862e-01,2.009338748e+04,6353,-7.053043698e-07,1.022573683e-04,9.168618313e-09,2.151226632e-02
218,full_grid,0.000000000,-0.020792079,0.003699010,1.581519854e+04,5.813995112e-01,2.720194674e+04,5085,-2.358708090e-06,2.332618814e-04,5.662537198e-08,1.669555413e-01
219,full_grid,0.000000000,-0.020297030,0.012618812,8.036347238e+03,3.629969922e-01,2.213888107e+04,6353,-9.704596946e-07,7.619913966e-06,2.929810803e-09,5.977400000e-03
220,full_grid,0.000000000,-0.013861386,0.009645545,8.226091254e+03,3.580965273e-01,2.297171468e+04,6353,-1.061218997e-06,1.065739582e-04,-3.598937629e-09,1.744182884e-02
221,full_grid,0.000000000,-0.013861386,0.014317822,4.394892688e+03,2.093814795e-01,2.098988267e+04,6353,-9.660716085e-07,9.293653012e-05,6.578275158e-09,1.342099698e-02
222,full_grid,0.000000000,-0.013861386,0.018990099,1.215933100e+03,7.203800309e-02,1.687905061e+04,6353,-7.784294490e-07,5.604086953e-05,7.550838220e-09,1.540522014e-02
223,full_grid,0.000000000,-0.012376238,0.037466832,1.873542820e+03,1.135959706e-01,1.649303941e+04,6353,-7.244534454e-07,8.030963321e-05,2.735126190e-08,5.580204453e-02
224,full_grid,0.000000000,-0.012376238,0.042351485,1.110928493e+03,6.627810635e-02,1.676162091e+04,5761,-7.303860105e-07,1.082323618e-04,2.696603207e-08,5.501609863e-02
225,full_grid,0.000000000,-0.011386139,0.032157426,4.235777863e+03,2.371984612e-01,1.785752674e+04,6353,-7.370852263e-07,9.462873849e-05,2.468690690e-08,5.036622747e-02
226,full_grid,0.000000000,-0.010891089,0.004548515,1.375474002e+04,4.891376942e-01,2.812038448e+04,5761,-2.144153516e-06,1.677863024e-04,2.011703051e-07,4.413502480e-01
227,full_grid,0.000000000,0.000000000,0.002849505,3.226047498e+04,1.146044223e+00,2.814941547e+04,4237,-6.406137819e-06,3.519884660e-04,5.704891240e-07,2.066791463e+00
228,full_grid,0.000000000,0.000000000,0.010919802,8.736781314e+03,3.096285224e-01,2.821697835e+04,6353,-1.994862470e-06,1.792126014e-04,1.971479305e-08,4.022212079e-02
